No,Date,Direction,PosNo,Size,Price,SL,TP,Profit,Cummul
376,2019.12.27 05:00,modify,126,0.1,1.70258,1.69248,0,,
377,2019.12.27 09:19,close,125,0.1,1.70617,1.69445,0,9.87,9749.72
378,2019.12.27 09:19,close,126,0.1,1.70618,1.69248,0,22.8,9772.52
1,2020.01.07 12:00,sell,1,0.1,1.70863,0,0,,
2,2020.01.07 12:00,modify,1,0.1,1.70863,1.71873,0,,
3,2020.01.07 14:36,close,1,0.1,1.70343,1.71873,0,33.24,10033.24
4,2020.01.15 05:00,sell,2,0.1,1.7017,0,0,,
5,2020.01.15 05:00,modify,2,0.1,1.7017,1.7118,0,,
6,2020.01.20 00:00,close,2,0.1,1.69649,1.7118,0,33.39,10066.63
7,2020.01.21 13:00,sell,3,0.1,1.70372,0,0,,
8,2020.01.21 13:00,modify,3,0.1,1.70372,1.71382,0,,
9,2020.01.21 15:00,sell,4,0.1,1.70447,0,0,,
10,2020.01.21 15:00,modify,4,0.1,1.70447,1.71457,0,,
11,2020.01.22 14:12,s/l,3,0.1,1.71382,1.71382,0,-66.59,10000.04
12,2020.01.22 16:01,s/l,4,0.1,1.71457,1.71457,0,-66.59,9933.44
13,2020.01.23 04:00,sell,5,0.1,1.72804,0,0,,
14,2020.01.23 04:00,modify,5,0.1,1.72804,1.73814,0,,
15,2020.01.23 17:07,close,5,0.1,1.72284,1.73814,0,33.24,9966.68
16,2020.01.24 19:00,buy,6,0.1,1.71851,0,0,,
17,2020.01.24 19:00,modify,6,0.1,1.71851,1.70841,0,,
18,2020.01.27 10:02,close,6,0.1,1.72372,1.70841,0,32.65,9999.34
19,2020.01.27 13:00,sell,7,0.1,1.72631,0,0,,
20,2020.01.27 13:00,modify,7,0.1,1.72631,1.73641,0,,
21,2020.01.27 16:01,close,7,0.1,1.72111,1.73641,0,33.24,10032.58
22,2020.01.30 16:00,sell,8,0.1,1.73043,0,0,,
23,2020.01.30 16:00,modify,8,0.1,1.73043,1.74053,0,,
24,2020.01.31 16:28,s/l,8,0.1,1.74053,1.74053,0,-66.59,9965.99
25,2020.02.04 11:00,buy,9,0.1,1.72396,0,0,,
26,2020.02.04 11:00,modify,9,0.1,1.72396,1.71386,0,,
27,2020.02.04 15:18,close,9,0.1,1.72916,1.71386,0,33.24,9999.23
28,2020.02.06 23:00,buy,10,0.1,1.71833,0,0,,
29,2020.02.06 23:00,modify,10,0.1,1.71833,1.70823,0,,
30,2020.02.07 14:45,close,10,0.1,1.72353,1.70823,0,32.58,10031.81
31,2020.02.07 18:00,sell,11,0.1,1.72158,0,0,,
32,2020.02.07 18:00,modify,11,0.1,1.72158,1.73168,0,,
33,2020.02.07 18:58,close,11,0.1,1.71638,1.73168,0,33.23,10065.04
34,2020.02.10 00:00,buy,12,0.1,1.71395,0,0,,
35,2020.02.10 00:00,modify,12,0.1,1.71395,1.70385,0,,
36,2020.02.10 14:26,close,12,0.1,1.71916,1.70385,0,33.31,10098.35
37,2020.02.13 02:00,buy,13,0.1,1.71782,0,0,,
38,2020.02.13 02:00,modify,13,0.1,1.71782,1.70772,0,,
39,2020.02.13 13:58,close,13,0.1,1.72303,1.70772,0,33.3,10131.65
40,2020.02.13 16:00,sell,14,0.1,1.72603,0,0,,
41,2020.02.13 16:00,modify,14,0.1,1.72603,1.73613,0,,
42,2020.02.13 19:00,sell,15,0.1,1.72981,0,0,,
43,2020.02.13 19:00,modify,15,0.1,1.72981,1.73991,0,,
44,2020.02.14 12:34,close,14,0.1,1.72532,1.73613,0,3.95,10135.6
45,2020.02.14 12:34,close,15,0.1,1.72531,1.73991,0,28.69,10164.28
46,2020.02.17 15:00,buy,16,0.1,1.72242,0,0,,
47,2020.02.17 15:00,modify,16,0.1,1.72242,1.71232,0,,
48,2020.02.18 12:26,close,16,0.1,1.72763,1.71232,0,32.65,10196.94
49,2020.02.18 15:00,sell,17,0.1,1.72808,0,0,,
50,2020.02.18 15:00,modify,17,0.1,1.72808,1.73818,0,,
51,2020.02.18 21:20,close,17,0.1,1.72288,1.73818,0,33.24,10230.18
52,2020.02.21 13:00,sell,18,0.1,1.7121,0,0,,
53,2020.02.21 13:00,modify,18,0.1,1.7121,1.7222,0,,
54,2020.02.21 15:00,sell,19,0.1,1.71409,0,0,,
55,2020.02.21 15:00,modify,19,0.1,1.71409,1.72419,0,,
56,2020.02.24 03:00,sell,20,0.1,1.71636,0,0,,
57,2020.02.24 03:00,modify,20,0.1,1.71636,1.72646,0,,
58,2020.02.24 14:13,close,18,0.1,1.71244,1.7222,0,-2.9,10227.28
59,2020.02.24 14:13,close,19,0.1,1.71242,1.72419,0,10.22,10237.49
60,2020.02.24 14:13,close,20,0.1,1.71241,1.72646,0,25.07,10262.56
61,2020.02.25 05:00,sell,21,0.1,1.71895,0,0,,
62,2020.02.25 05:00,modify,21,0.1,1.71895,1.72905,0,,
63,2020.02.25 13:00,sell,22,0.1,1.72496,0,0,,
64,2020.02.25 13:00,modify,22,0.1,1.72496,1.73506,0,,
65,2020.02.25 17:58,s/l,21,0.1,1.72905,1.72905,0,-66.61,10195.95
66,2020.02.25 19:00,sell,23,0.1,1.72768,0,0,,
67,2020.02.25 19:00,modify,23,0.1,1.72768,1.73778,0,,
68,2020.02.26 11:19,close,22,0.1,1.72372,1.73506,0,7.41,10203.36
69,2020.02.26 11:19,close,23,0.1,1.72371,1.73778,0,25.23,10228.59
70,2020.02.28 13:00,sell,24,0.1,1.73168,0,0,,
71,2020.02.28 13:00,modify,24,0.1,1.73168,1.74178,0,,
72,2020.02.28 16:36,close,24,0.1,1.72646,1.74178,0,33.36,10261.95
73,2020.02.28 20:00,buy,25,0.1,1.71412,0,0,,
74,2020.02.28 20:00,modify,25,0.1,1.71412,1.70402,0,,
75,2020.02.28 22:37,close,25,0.1,1.71934,1.70402,0,33.37,10295.32
76,2020.03.04 01:00,sell,26,0.1,1.71429,0,0,,
77,2020.03.04 01:00,modify,26,0.1,1.71429,1.72439,0,,
78,2020.03.04 09:35,close,26,0.1,1.70909,1.72439,0,33.24,10328.56
79,2020.03.05 21:00,sell,27,0.1,1.73623,0,0,,
80,2020.03.05 21:00,modify,27,0.1,1.73623,1.74633,0,,
81,2020.03.06 16:26,s/l,27,0.1,1.74633,1.74633,0,-66.59,10261.97
82,2020.03.09 06:00,sell,28,0.1,1.78487,0,0,,
83,2020.03.09 06:00,modify,28,0.1,1.78487,1.79497,0,,
84,2020.03.09 09:00,close,28,0.1,1.77966,1.79497,0,33.3,10295.27
85,2020.03.11 02:00,buy,29,0.1,1.76922,0,0,,
86,2020.03.11 02:00,modify,29,0.1,1.76922,1.75912,0,,
87,2020.03.11 09:13,close,29,0.1,1.77443,1.75912,0,33.31,10328.58
88,2020.03.11 12:00,buy,30,0.1,1.77111,0,0,,
89,2020.03.11 12:00,modify,30,0.1,1.77111,1.76101,0,,
90,2020.03.11 12:26,close,30,0.1,1.77631,1.76101,0,33.24,10361.82
